Date,Coronavirus,covid-19,isPartial,Time
2020-02-08,73,0,False,16:00:00
2020-02-08,74,0,False,17:00:00
2020-02-08,75,0,False,18:00:00
2020-02-08,78,0,False,19:00:00
2020-02-08,76,0,False,20:00:00
2020-02-08,78,0,False,21:00:00
2020-02-08,84,0,False,22:00:00
2020-02-08,89,0,False,23:00:00
2020-02-09,83,0,False,00:00:00
2020-02-09,80,0,False,01:00:00
2020-02-09,78,0,False,02:00:00
2020-02-09,77,0,False,03:00:00
2020-02-09,75,0,False,04:00:00
2020-02-09,71,0,False,05:00:00
2020-02-09,70,0,False,06:00:00
2020-02-09,72,0,False,07:00:00
2020-02-09,70,0,False,08:00:00
2020-02-09,67,0,False,09:00:00
2020-02-09,64,0,False,10:00:00
2020-02-09,64,0,False,11:00:00
2020-02-09,65,0,False,12:00:00
2020-02-09,64,0,False,13:00:00
2020-02-09,64,0,False,14:00:00
2020-02-09,60,0,False,15:00:00
2020-02-09,60,0,False,16:00:00
2020-02-09,63,0,False,17:00:00
2020-02-09,63,0,False,18:00:00
2020-02-09,67,0,False,19:00:00
2020-02-09,66,0,False,20:00:00
2020-02-09,66,0,False,21:00:00
2020-02-09,74,0,False,22:00:00
2020-02-09,81,0,False,23:00:00
2020-02-10,72,0,False,00:00:00
2020-02-10,69,0,False,01:00:00
2020-02-10,72,0,False,02:00:00
2020-02-10,73,0,False,03:00:00
2020-02-10,71,0,False,04:00:00
2020-02-10,71,0,False,05:00:00
2020-02-10,70,0,False,06:00:00
2020-02-10,71,0,False,07:00:00
2020-02-10,70,0,False,08:00:00
2020-02-10,63,0,False,09:00:00
2020-02-10,64,0,False,10:00:00
2020-02-10,66,0,False,11:00:00
2020-02-10,68,0,False,12:00:00
2020-02-10,70,0,False,13:00:00
2020-02-10,69,0,False,14:00:00
2020-02-10,67,0,False,15:00:00
2020-02-10,68,0,False,16:00:00
2020-02-10,69,0,False,17:00:00
2020-02-10,73,0,False,18:00:00
2020-02-10,73,0,False,19:00:00
2020-02-10,74,0,False,20:00:00
2020-02-10,79,0,False,21:00:00
2020-02-10,90,0,False,22:00:00
2020-02-10,89,0,False,23:00:00
2020-02-11,80,0,False,00:00:00
2020-02-11,77,0,False,01:00:00
2020-02-11,76,0,False,02:00:00
2020-02-11,75,0,False,03:00:00
2020-02-11,73,0,False,04:00:00
2020-02-11,71,0,False,05:00:00
2020-02-11,72,0,False,06:00:00
2020-02-11,70,0,False,07:00:00
2020-02-11,64,0,False,08:00:00
2020-02-11,59,0,False,09:00:00
2020-02-11,60,0,False,10:00:00
2020-02-11,62,0,False,11:00:00
2020-02-11,65,0,False,12:00:00
2020-02-11,63,0,False,13:00:00
2020-02-11,61,0,False,14:00:00
2020-02-11,62,1,False,15:00:00
2020-02-11,63,1,False,16:00:00
2020-02-11,66,1,False,17:00:00
2020-02-11,68,1,False,18:00:00
2020-02-11,70,1,False,19:00:00
2020-02-11,75,1,False,20:00:00
2020-02-11,78,1,False,21:00:00
2020-02-11,82,1,False,22:00:00
2020-02-11,81,1,False,23:00:00
2020-02-12,75,1,False,00:00:00
2020-02-12,97,2,False,00:00:00
2020-02-12,92,2,False,01:00:00
2020-02-12,92,2,False,02:00:00
2020-02-12,90,2,False,03:00:00
2020-02-12,89,2,False,04:00:00
2020-02-12,90,2,False,05:00:00
2020-02-12,92,2,False,06:00:00
2020-02-12,89,2,False,07:00:00
2020-02-12,82,1,False,08:00:00
2020-02-12,74,1,False,09:00:00
2020-02-12,72,1,False,10:00:00
2020-02-12,76,1,False,11:00:00
2020-02-12,79,1,False,12:00:00
2020-02-12,77,1,False,13:00:00
2020-02-12,74,1,False,14:00:00
2020-02-12,72,1,False,15:00:00
2020-02-12,73,1,False,16:00:00
2020-02-12,76,1,False,17:00:00
2020-02-12,83,1,False,18:00:00
2020-02-12,86,1,False,19:00:00
2020-02-12,87,1,False,20:00:00
2020-02-12,90,1,False,21:00:00
2020-02-12,94,1,False,22:00:00
2020-02-12,94,1,False,23:00:00
2020-02-13,99,2,False,00:00:00
2020-02-13,95,2,False,01:00:00
2020-02-13,98,2,False,02:00:00
2020-02-13,98,2,False,03:00:00
2020-02-13,97,2,False,04:00:00
2020-02-13,97,2,False,05:00:00
2020-02-13,100,2,False,06:00:00
2020-02-13,96,2,False,07:00:00
2020-02-13,86,2,False,08:00:00
2020-02-13,80,1,False,09:00:00
2020-02-13,79,1,False,10:00:00
2020-02-13,84,1,False,11:00:00
2020-02-13,87,1,False,12:00:00
2020-02-13,84,1,False,13:00:00
2020-02-13,82,1,False,14:00:00
2020-02-13,83,1,False,15:00:00
2020-02-13,86,1,False,16:00:00
2020-02-13,86,1,False,17:00:00
2020-02-13,87,1,False,18:00:00
2020-02-13,88,1,False,19:00:00
2020-02-13,88,1,False,20:00:00
2020-02-13,90,1,False,21:00:00
2020-02-13,97,1,False,22:00:00
2020-02-13,98,1,False,23:00:00
2020-02-14,93,2,False,00:00:00
2020-02-14,87,2,False,01:00:00
2020-02-14,86,2,False,02:00:00
2020-02-14,86,2,False,03:00:00
2020-02-14,86,2,False,04:00:00
2020-02-14,84,2,False,05:00:00
2020-02-14,81,2,False,06:00:00
2020-02-14,75,2,False,07:00:00
2020-02-14,67,2,False,08:00:00
2020-02-14,62,2,False,09:00:00
2020-02-14,62,1,False,10:00:00
2020-02-14,66,1,False,11:00:00
2020-02-14,66,1,False,12:00:00
2020-02-14,65,1,False,13:00:00
2020-02-14,65,1,False,14:00:00
2020-02-14,63,1,False,15:00:00
2020-02-14,63,1,False,16:00:00
2020-02-14,65,1,False,17:00:00
2020-02-14,69,1,False,18:00:00
2020-02-14,71,1,False,19:00:00
2020-02-14,72,1,False,20:00:00
2020-02-14,74,1,False,21:00:00
2020-02-14,78,1,False,22:00:00
2020-02-14,81,1,False,23:00:00
2020-02-15,77,1,False,00:00:00
2020-02-15,74,1,False,01:00:00
2020-02-15,74,2,False,02:00:00
2020-02-15,74,2,False,03:00:00
2020-02-15,73,2,False,04:00:00
2020-02-15,70,1,False,05:00:00
2020-02-15,71,1,False,06:00:00
2020-02-15,71,1,False,07:00:00
2020-02-15,68,1,False,08:00:00
2020-02-15,62,1,False,09:00:00
2020-02-15,69,1,False,10:00:00
2020-02-15,65,1,False,11:00:00
2020-02-15,66,1,False,12:00:00
2020-02-15,64,1,False,13:00:00
2020-02-15,61,1,False,14:00:00
2020-02-15,58,1,False,15:00:00
2020-02-15,58,1,False,16:00:00
2020-02-15,59,1,False,17:00:00
2020-02-15,60,1,False,18:00:00
2020-02-15,63,1,False,19:00:00
2020-02-15,63,1,False,20:00:00
2020-02-15,66,1,False,21:00:00
2020-02-15,71,1,False,22:00:00
2020-02-15,73,1,False,23:00:00
2020-02-16,69,1,False,00:00:00
2020-02-16,68,1,False,01:00:00
2020-02-16,68,1,False,02:00:00
2020-02-16,68,1,False,03:00:00
2020-02-16,68,1,False,04:00:00
2020-02-16,65,1,False,05:00:00
2020-02-16,64,1,False,06:00:00
2020-02-16,66,1,False,07:00:00
2020-02-16,63,1,False,08:00:00
2020-02-16,57,1,False,09:00:00
2020-02-16,54,1,False,10:00:00
2020-02-16,53,1,False,11:00:00
2020-02-16,57,1,False,12:00:00
2020-02-16,57,1,False,13:00:00
2020-02-16,55,1,False,14:00:00
2020-02-16,55,1,False,15:00:00
2020-02-16,55,1,False,16:00:00
2020-02-16,56,1,False,17:00:00
2020-02-16,59,1,False,18:00:00
2020-02-16,61,1,False,19:00:00
2020-02-16,62,1,False,20:00:00
2020-02-16,66,1,False,21:00:00
2020-02-16,71,1,False,22:00:00
2020-02-16,73,1,False,23:00:00
2020-02-17,73,2,False,00:00:00
2020-02-17,67,2,False,01:00:00
2020-02-17,67,2,False,02:00:00
2020-02-17,67,2,False,03:00:00
2020-02-17,67,2,False,04:00:00
2020-02-17,67,2,False,05:00:00
2020-02-17,66,2,False,06:00:00
2020-02-17,62,2,False,07:00:00
2020-02-17,57,2,False,08:00:00
2020-02-17,53,1,False,09:00:00
2020-02-17,52,1,False,10:00:00
2020-02-17,56,1,False,11:00:00
2020-02-17,58,1,False,12:00:00
2020-02-17,56,1,False,13:00:00
2020-02-17,55,1,False,14:00:00
2020-02-17,56,1,False,15:00:00
2020-02-17,55,1,False,16:00:00
2020-02-17,57,1,False,17:00:00
2020-02-17,58,1,False,18:00:00
2020-02-17,59,1,False,19:00:00
2020-02-17,60,1,False,20:00:00
2020-02-17,63,1,False,21:00:00
2020-02-17,69,1,False,22:00:00
2020-02-17,74,1,False,23:00:00
2020-02-18,68,1,False,00:00:00
2020-02-18,64,2,False,01:00:00
2020-02-18,65,2,False,02:00:00
2020-02-18,65,2,False,03:00:00
2020-02-18,65,2,False,04:00:00
2020-02-18,64,2,False,05:00:00
2020-02-18,62,1,False,06:00:00
2020-02-18,58,1,False,07:00:00
2020-02-18,53,1,False,08:00:00
2020-02-18,49,1,False,09:00:00
2020-02-18,49,1,False,10:00:00
2020-02-18,51,1,False,11:00:00
2020-02-18,55,1,False,12:00:00
2020-02-18,53,1,False,13:00:00
2020-02-18,52,1,False,14:00:00
2020-02-18,52,1,False,15:00:00
2020-02-18,53,1,False,16:00:00
2020-02-18,53,1,False,17:00:00
2020-02-18,56,1,False,18:00:00
2020-02-18,56,1,False,19:00:00
2020-02-18,55,1,False,20:00:00
2020-02-18,58,1,False,21:00:00
2020-02-18,63,1,False,22:00:00
2020-02-18,69,1,False,23:00:00
2020-02-19,70,1,False,00:00:00
2020-02-19,22,0,False,00:00:00
2020-02-19,20,0,False,01:00:00
2020-02-19,20,1,False,02:00:00
2020-02-19,20,1,False,03:00:00
2020-02-19,19,0,False,04:00:00
2020-02-19,18,0,False,05:00:00
2020-02-19,18,0,False,06:00:00
2020-02-19,17,0,False,07:00:00
2020-02-19,14,0,False,08:00:00
2020-02-19,13,0,False,09:00:00
2020-02-19,13,0,False,10:00:00
2020-02-19,14,0,False,11:00:00
2020-02-19,15,0,False,12:00:00
2020-02-19,15,0,False,13:00:00
2020-02-19,14,0,False,14:00:00
2020-02-19,14,0,False,15:00:00
2020-02-19,15,0,False,16:00:00
2020-02-19,15,0,False,17:00:00
2020-02-19,16,0,False,18:00:00
2020-02-19,16,0,False,19:00:00
2020-02-19,16,0,False,20:00:00
2020-02-19,17,0,False,21:00:00
2020-02-19,18,0,False,22:00:00
2020-02-19,19,0,False,23:00:00
2020-02-20,19,0,False,00:00:00
2020-02-20,18,0,False,01:00:00
2020-02-20,18,1,False,02:00:00
2020-02-20,18,1,False,03:00:00
2020-02-20,18,0,False,04:00:00
2020-02-20,18,0,False,05:00:00
2020-02-20,17,0,False,06:00:00
2020-02-20,16,0,False,07:00:00
2020-02-20,14,0,False,08:00:00
2020-02-20,13,0,False,09:00:00
2020-02-20,13,0,False,10:00:00
2020-02-20,14,0,False,11:00:00
2020-02-20,14,0,False,12:00:00
2020-02-20,14,0,False,13:00:00
2020-02-20,14,0,False,14:00:00
2020-02-20,14,0,False,15:00:00
2020-02-20,14,0,False,16:00:00
2020-02-20,14,0,False,17:00:00
2020-02-20,14,0,False,18:00:00
2020-02-20,15,0,False,19:00:00
2020-02-20,15,0,False,20:00:00
2020-02-20,17,0,False,21:00:00
2020-02-20,17,0,False,22:00:00
2020-02-20,19,0,False,23:00:00
2020-02-21,18,0,False,00:00:00
2020-02-21,17,0,False,01:00:00
2020-02-21,18,1,False,02:00:00
2020-02-21,17,1,False,03:00:00
2020-02-21,18,1,False,04:00:00
2020-02-21,19,0,False,05:00:00
2020-02-21,20,0,False,06:00:00
2020-02-21,20,0,False,07:00:00
2020-02-21,19,0,False,08:00:00
2020-02-21,19,0,False,09:00:00
2020-02-21,21,0,False,10:00:00
2020-02-21,23,0,False,11:00:00
2020-02-21,28,0,False,12:00:00
2020-02-21,27,0,False,13:00:00
2020-02-21,24,0,False,14:00:00
2020-02-21,25,0,False,15:00:00
2020-02-21,27,0,False,16:00:00
2020-02-21,39,0,False,17:00:00
2020-02-21,43,0,False,18:00:00
2020-02-21,45,0,False,19:00:00
2020-02-21,45,0,False,20:00:00
2020-02-21,45,0,False,21:00:00
2020-02-21,45,0,False,22:00:00
2020-02-21,40,0,False,23:00:00
2020-02-22,30,0,False,00:00:00
2020-02-22,25,0,False,01:00:00
2020-02-22,24,0,False,02:00:00
2020-02-22,23,0,False,03:00:00
2020-02-22,24,0,False,04:00:00
2020-02-22,29,0,False,05:00:00
2020-02-22,42,0,False,06:00:00
2020-02-22,49,0,False,07:00:00
2020-02-22,49,0,False,08:00:00
2020-02-22,52,0,False,09:00:00
2020-02-22,51,0,False,10:00:00
2020-02-22,50,0,False,11:00:00
2020-02-22,51,0,False,12:00:00
2020-02-22,47,0,False,13:00:00
2020-02-22,44,0,False,14:00:00
2020-02-22,42,0,False,15:00:00
2020-02-22,48,0,False,16:00:00
2020-02-22,54,0,False,17:00:00
2020-02-22,60,0,False,18:00:00
2020-02-22,63,0,False,19:00:00
2020-02-22,62,0,False,20:00:00
2020-02-22,60,0,False,21:00:00
2020-02-22,63,0,False,22:00:00
2020-02-22,59,0,False,23:00:00
2020-02-23,43,0,False,00:00:00
2020-02-23,32,0,False,01:00:00
2020-02-23,27,0,False,02:00:00
2020-02-23,26,0,False,03:00:00
2020-02-23,27,0,False,04:00:00
2020-02-23,31,0,False,05:00:00
2020-02-23,49,0,False,06:00:00
2020-02-23,70,0,False,07:00:00
2020-02-23,77,0,False,08:00:00
2020-02-23,77,0,False,09:00:00
2020-02-23,77,0,False,10:00:00
2020-02-23,79,0,False,11:00:00
2020-02-23,84,0,False,12:00:00
2020-02-23,79,0,False,13:00:00
2020-02-23,73,0,False,14:00:00
2020-02-23,72,0,False,15:00:00
2020-02-23,80,0,False,16:00:00
2020-02-23,85,0,False,17:00:00
2020-02-23,90,0,False,18:00:00
2020-02-23,98,0,False,19:00:00
2020-02-23,100,0,False,20:00:00
2020-02-23,99,1,False,21:00:00
2020-02-23,88,1,False,22:00:00
2020-02-23,63,1,False,23:00:00
2020-02-24,46,1,False,00:00:00
2020-02-24,37,1,False,01:00:00
2020-02-24,35,1,False,02:00:00
2020-02-24,35,1,False,03:00:00
2020-02-24,40,1,False,04:00:00
2020-02-24,59,1,False,05:00:00
2020-02-24,83,1,False,06:00:00
2020-02-24,90,1,False,07:00:00
2020-02-24,93,1,False,08:00:00
2020-02-24,91,1,False,09:00:00
2020-02-24,91,1,False,10:00:00
2020-02-24,98,1,False,11:00:00
2020-02-24,0,0,False,12:00:00
2020-02-24,0,0,False,13:00:00
2020-02-24,0,0,False,14:00:00
2020-02-24,0,0,False,15:00:00
2020-02-24,0,0,False,16:00:00
2020-02-24,0,0,False,17:00:00
2020-02-24,0,0,False,18:00:00
2020-02-24,0,0,False,19:00:00
2020-02-24,0,0,False,20:00:00
2020-02-24,0,0,False,21:00:00
2020-02-24,0,0,False,22:00:00
2020-02-24,0,0,False,23:00:00
2020-02-25,0,0,False,00:00:00
2020-02-25,0,0,False,01:00:00
2020-02-25,0,0,False,02:00:00
2020-02-25,0,0,False,03:00:00
2020-02-25,0,0,False,04:00:00
2020-02-25,0,0,False,05:00:00
2020-02-25,0,0,False,06:00:00
2020-02-25,0,0,False,07:00:00
2020-02-25,0,0,False,08:00:00
2020-02-25,0,0,False,09:00:00
2020-02-25,0,0,False,10:00:00
2020-02-25,0,0,False,11:00:00
2020-02-25,0,0,False,12:00:00
2020-02-25,0,0,False,13:00:00
2020-02-25,0,0,False,14:00:00
2020-02-25,0,0,False,15:00:00
2020-02-25,0,0,False,16:00:00
2020-02-25,0,0,False,17:00:00
2020-02-25,0,0,False,18:00:00
2020-02-25,0,0,False,19:00:00
2020-02-25,0,0,False,20:00:00
2020-02-25,0,0,False,21:00:00
2020-02-25,0,0,False,22:00:00
2020-02-25,0,0,False,23:00:00
2020-02-26,0,0,False,00:00:00
2020-03-18,0,0,False,00:00:00
2020-03-18,0,0,False,01:00:00
2020-03-18,0,0,False,02:00:00
2020-03-18,0,0,False,03:00:00
2020-03-18,0,0,False,04:00:00
2020-03-18,0,0,False,05:00:00
2020-03-18,0,0,False,06:00:00
2020-03-18,0,0,False,07:00:00
2020-03-18,0,0,False,08:00:00
2020-03-18,0,0,False,09:00:00
2020-03-18,0,0,False,10:00:00
2020-03-18,0,0,False,11:00:00
2020-03-18,0,0,False,12:00:00
2020-03-18,0,0,False,13:00:00
2020-03-18,0,0,False,14:00:00
2020-03-18,0,0,False,15:00:00
2020-03-18,100,100,False,16:00:00
2020-03-18,100,20,False,17:00:00
2020-03-18,17,1,False,18:00:00
2020-03-18,8,0,False,19:00:00
2020-03-18,5,0,False,20:00:00
2020-03-18,4,0,False,21:00:00
2020-03-18,4,0,False,22:00:00
2020-03-18,4,0,False,23:00:00
2020-03-19,4,0,False,00:00:00
2020-03-19,3,0,False,01:00:00
2020-03-19,3,0,False,02:00:00
2020-03-19,3,0,False,03:00:00
2020-03-19,3,0,False,04:00:00
2020-03-19,3,0,False,05:00:00
2020-03-19,3,0,False,06:00:00
2020-03-19,3,0,False,07:00:00
2020-03-19,2,0,False,08:00:00
2020-03-19,2,0,False,09:00:00
2020-03-19,2,0,False,10:00:00
2020-03-19,3,0,False,11:00:00
2020-03-19,3,0,False,12:00:00
2020-03-19,3,0,False,13:00:00
2020-03-19,3,0,False,14:00:00
2020-03-19,3,0,False,15:00:00
2020-03-19,3,0,False,16:00:00
2020-03-19,3,0,False,17:00:00
2020-03-19,3,0,False,18:00:00
2020-03-19,3,0,False,19:00:00
2020-03-19,4,0,False,20:00:00
2020-03-19,4,0,False,21:00:00
2020-03-19,4,0,False,22:00:00
2020-03-19,4,0,False,23:00:00
2020-03-20,4,0,False,00:00:00
